step: [6400],local_average_loss: [0.00146743]
step: [6600],local_average_loss: [0.00152742]
step: [6800],local_average_loss: [0.00150705]
step: [7000],local_average_loss: [0.00143977]
step: [7200],local_average_loss: [0.03515333]
step: [7400],local_average_loss: [0.01489269]
step: [7600],local_average_loss: [0.01311371]
step: [7800],local_average_loss: [0.01046612]
step: [8000],local_average_loss: [0.01034918]
step: [8200],local_average_loss: [0.00998503]
step: [8400],local_average_loss: [0.00981217]
step: [8600],local_average_loss: [0.01006160]
step: [8800],local_average_loss: [0.00987741]
step: [9000],local_average_loss: [0.00955232]
step: [9200],local_average_loss: [0.00972601]
step: [9400],local_average_loss: [0.00938651]
step: [9600],local_average_loss: [0.00932787]
step: [9800],local_average_loss: [0.00937878]
step: [10000],local_average_loss: [0.00931290]
step: [10200],local_average_loss: [0.00924419]
step: [10400],local_average_loss: [0.00934111]
step: [10600],local_average_loss: [0.01009023]
step: [10800],local_average_loss: [0.00928447]
step: [11000],local_average_loss: [0.00908673]
step: [11200],local_average_loss: [0.00891745]
step: [11400],local_average_loss: [0.00917921]
step: [11600],local_average_loss: [0.00883204]
step: [11800],local_average_loss: [0.00880119]
step: [12000],local_average_loss: [0.00874974]
step: [12200],local_average_loss: [0.00892150]
step: [12400],local_average_loss: [0.00863876]
step: [12600],local_average_loss: [0.00890557]
step: [12800],local_average_loss: [0.00858079]
step: [13000],local_average_loss: [0.00836318]
step: [13200],local_average_loss: [0.00853387]
step: [13400],local_average_loss: [0.00840316]
step: [13600],local_average_loss: [0.00831468]
step: [13800],local_average_loss: [0.00834761]
step: [14000],local_average_loss: [0.00846234]
step: [14200],local_average_loss: [0.00842590]
step: [14400],local_average_loss: [0.00828965]
step: [14600],local_average_loss: [0.00846230]
step: [14800],local_average_loss: [0.00840500]
step: [15000],local_average_loss: [0.00817305]
step: [15200],local_average_loss: [0.00827051]
step: [15400],local_average_loss: [0.00820857]
step: [15600],local_average_loss: [0.00825242]
step: [15800],local_average_loss: [0.00815246]
step: [16000],local_average_loss: [0.00812125]
step: [16200],local_average_loss: [0.00832718]
step: [16400],local_average_loss: [0.00879650]
step: [16600],local_average_loss: [0.00829789]
step: [16800],local_average_loss: [0.00800911]
step: [17000],local_average_loss: [0.00822060]
step: [17200],local_average_loss: [0.00816201]
step: [17400],local_average_loss: [0.00821018]
step: [17600],local_average_loss: [0.00841354]
step: [17800],local_average_loss: [0.00824796]
step: [18000],local_average_loss: [0.00807388]
step: [18200],local_average_loss: [0.00811776]
step: [18400],local_average_loss: [0.00831121]
step: [18600],local_average_loss: [0.00817444]
step: [18800],local_average_loss: [0.00807844]
step: [19000],local_average_loss: [0.00825441]
step: [19200],local_average_loss: [0.00841831]
step: [19400],local_average_loss: [0.00815140]
step: [19600],local_average_loss: [0.00825484]
step: [19800],local_average_loss: [0.00822265]
step: [20000],local_average_loss: [0.00810624]
step: [20200],local_average_loss: [0.00793859]
step: [7200],local_average_loss: [0.00139996]
step: [7400],local_average_loss: [0.00140097]
step: [7600],local_average_loss: [0.00140632]
step: [7800],local_average_loss: [0.00138279]
step: [8000],local_average_loss: [0.00138423]
step: [8200],local_average_loss: [0.00139854]
step: [8400],local_average_loss: [0.00138047]
step: [8600],local_average_loss: [0.00136231]
step: [8800],local_average_loss: [0.00138268]
step: [9000],local_average_loss: [0.00136039]
step: [9200],local_average_loss: [0.00137779]
step: [9400],local_average_loss: [0.00136190]
step: [9600],local_average_loss: [0.00133966]
step: [9800],local_average_loss: [0.00132728]
step: [10000],local_average_loss: [0.00134943]
step: [10200],local_average_loss: [0.00133393]
step: [10400],local_average_loss: [0.00133192]
step: [10600],local_average_loss: [0.00132572]
step: [10800],local_average_loss: [0.00133364]
step: [11000],local_average_loss: [0.00134291]
